,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,cluster_km,cluster_ag
551,0.617,0.187,0.36363636363636365,0.2151730460692184,0.0444,0.352,0.394,0.119,0.326,0.616974962717328,From the Beginning,"Emerson, Lake & Palmer",41,3
552,0.42,0.828,0.6363636363636364,0.6205821682328673,0.0493,0.0412,0.908,0.136,0.811,0.636681517983679,Hoedown,"Emerson, Lake & Palmer",6,27
553,0.384,0.817,0.09090909090909091,0.6537245014898005,0.0662,0.267,0.00191,0.0756,0.686,0.5948045091192027,Karn Evil 9,"Emerson, Lake & Palmer",10,18
554,0.346,0.379,0.6363636363636364,0.3519596607838642,0.0304,0.0914,0.0566,0.0486,0.478,0.713280041497235,Lucky Man,"Emerson, Lake & Palmer",34,16
555,0.451,0.228,0.6363636363636364,0.26188402475360995,0.0365,0.439,2.73e-05,0.252,0.315,0.5576422530775572,Still You Turn Me On,"Emerson, Lake & Palmer",30,16
556,0.617,0.664,0.0,0.5335319734127892,0.0345,0.0984,0.0,0.203,0.932,0.5882094128326494,After Midnight,Eric Clapton,31,0
557,0.559,0.862,0.6363636363636364,0.7114829245931698,0.0514,0.283,0.00106,0.546,0.434,0.5770523995220408,Bad Love,Eric Clapton,11,25
558,0.508,0.536,0.5454545454545454,0.48306211322484527,0.0392,0.00534,0.0102,0.095,0.933,0.8523189358923295,Call Me the Breeze,Eric Clapton,17,26
559,0.699,0.502,0.8181818181818182,0.4957139582855833,0.0278,0.0607,0.0337,0.317,0.676,0.4875276725423541,Cocaine,Eric Clapton,18,32
560,0.652,0.28,0.0,0.3959202383680953,0.0286,0.00282,0.899,0.123,0.437,0.36914013653331357,"Don't Think Twice, It's Alright",Eric Clapton,41,24
561,0.642,0.899,0.18181818181818182,0.7933990373596149,0.0413,0.204,0.00756,0.171,0.784,0.5148158097055364,Forever Man,Eric Clapton,43,15
562,0.856,0.735,0.8181818181818182,0.719550767820307,0.0352,0.144,0.41,0.0851,0.747,0.5579618188386333,I Can't Stand It,Eric Clapton,22,27
563,0.73,0.639,0.6363636363636364,0.5645198258079303,0.0524,0.0853,0.00221,0.102,0.658,0.43717985531544384,I Shot The Sheriff,Eric Clapton,1,6
564,0.725,0.73,0.8181818181818182,0.7713041485216594,0.0299,0.312,0.0,0.161,0.805,0.4632360433127391,I've Got a Rock 'N' Roll Heart,Eric Clapton,47,28
565,0.531,0.925,0.09090909090909091,0.8405225762090305,0.0399,0.11,0.031,0.0798,0.881,0.9306032845802573,It's In The Way That You Use It,Eric Clapton,43,43
566,0.822,0.615,0.6363636363636364,0.5512720605088242,0.0438,0.353,0.512,0.0864,0.862,0.6116025528209784,Knockin' On Heaven's Door,Eric Clapton,8,7
567,0.69,0.5,0.36363636363636365,0.3298189319275727,0.0909,0.598,0.0288,0.11,0.586,0.8870913958076677,Lay Down Sally,Eric Clapton,2,48
568,0.558,0.524,0.18181818181818182,0.5369699747879899,0.0459,0.321,0.000952,0.94,0.636,0.43374799692475846,Layla,Eric Clapton,7,8
569,0.42,0.398,0.36363636363636365,0.4452899381159753,0.025,0.219,0.36,0.258,0.267,0.35980789003232705,Let It Grow,Eric Clapton,41,3
570,0.442,0.616,0.18181818181818182,0.5465505386202154,0.0294,0.111,0.00321,0.0993,0.746,0.5662658972387665,Let It Rain,Eric Clapton,33,0
571,0.602,0.872,0.8181818181818182,0.7851936740774695,0.029,0.168,0.000705,0.0545,0.668,0.4559693957891422,Pretending,Eric Clapton,20,41
572,0.688,0.848,0.0,0.7652532661013064,0.041,0.145,7.43e-05,0.0666,0.915,0.4376661510388203,She's Waiting,Eric Clapton,43,0
573,0.695,0.336,0.8181818181818182,0.4740316296126518,0.0313,0.8,0.00264,0.701,0.422,0.3663844607675136,Tears In Heaven,Eric Clapton,39,2
574,0.565,0.542,0.8181818181818182,0.5883107953243181,0.0315,0.53,0.00129,0.0694,0.794,0.4815068683481692,The Core,Eric Clapton,8,49
575,0.821,0.259,0.8181818181818182,0.2888379555351821,0.402,0.248,0.0162,0.0847,0.737,0.42106262562639524,Willie and the Hand Jive,Eric Clapton,8,26
576,0.572,0.214,0.6363636363636364,0.3536557414622965,0.0293,0.649,0.129,0.125,0.485,0.4424920571698515,Wonderful Tonight,Eric Clapton,39,2
577,0.449,0.775,0.6363636363636364,0.5184964473985789,0.0405,0.162,0.149,0.248,0.313,0.4395511258903843,Cliffs Of Dover,Eric Johnson,34,32
578,0.536,0.844,0.5454545454545454,0.7527847811139123,0.058,0.0628,0.00084,0.0608,0.185,0.5448920423494105,The Final Countdown,Europe,24,25
579,0.692,0.711,0.0,0.7261975704790281,0.0317,0.227,0.0,0.12,0.875,0.5795487175687067,Sweet Dreams (Are Made of This),Eurythmics,31,0
580,0.483,0.818,1.0,0.7184964473985789,0.0444,0.114,0.0,0.367,0.691,0.8135866393723544,Inside Out,Eve 6,20,12
581,0.491,0.942,0.6363636363636364,0.825441210176484,0.132,0.156,0.0,0.367,0.387,0.46520438314545337,Santa Monica,Everclear,24,25
582,0.508,0.979,0.0,0.9263350905340362,0.113,0.00105,3.76e-05,0.177,0.484,0.6821339582619328,The Boys Are Back In Town,Everclear,16,4
583,0.678,0.556,0.0,0.7296355718542287,0.0281,0.0904,0.0334,0.0866,0.405,0.3943997258218398,What It's Like,Everlast,4,18
584,0.626,0.134,0.5454545454545454,0.38698143479257385,0.0298,0.467,0.0,0.113,0.239,0.42559212293555887,More Than Words,Extreme,30,16
585,0.26,0.636,0.5454545454545454,0.468805867522347,0.0461,0.213,1.58e-06,0.188,0.341,0.4357904389629397,Mutha (Don't Wanna Go To School Today),Extreme,34,32
586,0.601,0.574,0.18181818181818182,0.6955764382305751,0.03,0.579,1.14e-05,0.216,0.8,0.685278670606434,Ooh La La,Faces,21,42
587,0.458,0.869,0.8181818181818182,0.6857208342883336,0.032,0.0969,0.0596,0.357,0.813,0.42326253485119353,Stay With Me,Faces,32,6
588,0.358,0.893,0.36363636363636365,0.7267476506990602,0.12,0.0222,0.0524,0.126,0.262,0.806963754758751,Epic,Faith No More,37,4
589,0.519,0.61,0.0,0.5997707999083199,0.036,0.0766,6.49e-05,0.248,0.232,0.5618984985040617,House Of Pain,Faster Pussycat,4,34
590,0.449,0.467,0.8181818181818182,0.44336465734586294,0.031,0.421,9.48e-05,0.215,0.346,0.5818968312044387,All The Kings Horses,Firm,13,11
591,0.446,0.731,0.18181818181818182,0.5976621590648636,0.0519,0.243,0.0,0.0935,0.723,0.711714632406747,Signs,Five Man Electrical Band,28,18
592,0.521,0.753,0.8181818181818182,0.719367407746963,0.0349,0.00423,0.0,0.115,0.856,0.6916560916644282,Blue Letter,Fleetwood Mac,32,17
593,0.672,0.72,0.8181818181818182,0.7132248452899381,0.035,0.0373,9.38e-06,0.0371,0.828,0.5498893098305838,Don't Stop,Fleetwood Mac,22,6
594,0.828,0.492,0.0,0.6232408892963557,0.0276,0.0644,0.00428,0.128,0.789,0.5564658805657704,Dreams,Fleetwood Mac,31,0
595,0.586,0.941,0.4545454545454546,0.8343341737336694,0.0375,0.0167,0.000776,0.068,0.831,0.6273122203799592,Go Your Own Way,Fleetwood Mac,0,44
596,0.666,0.599,0.6363636363636364,0.6412101764840705,0.0305,0.259,0.000769,0.373,0.696,0.5704017265813874,Gold Dust Woman,Fleetwood Mac,23,9
597,0.622,0.54,0.4545454545454546,0.4286041714416685,0.0261,0.017,0.00771,0.265,0.847,0.6061514093313202,Gypsy,Fleetwood Mac,17,7
598,0.709,0.571,0.9090909090909092,0.46252578501031394,0.039,0.247,0.014,0.114,0.779,0.5777146879834012,Hold Me,Fleetwood Mac,42,26
599,0.437,0.54,0.0,0.3457712583085033,0.0469,0.494,0.00478,0.0815,0.966,0.7513778378829,Hypnotized,Fleetwood Mac,21,29
600,0.722,0.697,1.0,0.7476506990602796,0.0278,0.0633,0.0103,0.0675,0.942,0.6453746329625136,I Don't Want To Know,Fleetwood Mac,22,28
601,0.458,0.308,0.0,0.1792344716937887,0.0377,9.03e-05,0.811,0.0832,0.353,0.5791967320927389,I'm So Afraid,Fleetwood Mac,41,24
602,0.414,0.161,0.6363636363636364,0.04675681870272741,0.0318,0.883,0.000223,0.117,0.423,0.7381274372678517,Landslide,Fleetwood Mac,39,2
603,0.64,0.649,0.18181818181818182,0.5956910382764152,0.0264,0.216,8.3e-05,0.0551,0.865,0.5781129873377857,Little Lies,Fleetwood Mac,31,42
604,0.607,0.567,0.0,0.34893421957368786,0.0302,0.00177,0.000151,0.212,0.858,0.4932196481997796,Monday Morning,Fleetwood Mac,31,0
605,0.654,0.336,0.5454545454545454,0.4820077928031171,0.0379,0.858,0.385,0.0786,0.947,0.8155086653266518,Never Going Back Again,Fleetwood Mac,8,39
606,0.326,0.495,0.8181818181818182,0.44661929864771943,0.0576,0.214,0.0184,0.696,0.345,0.47274428255170947,Oh Well,Fleetwood Mac,35,13
607,0.723,0.49,0.8181818181818182,0.3939949575979831,0.0296,0.111,0.0946,0.0923,0.795,0.5975046082309025,Rhiannon,Fleetwood Mac,42,26
608,0.735,0.534,0.9090909090909092,0.512766445106578,0.0295,0.423,0.00267,0.204,0.551,0.5882325697718579,Sara,Fleetwood Mac,23,49
609,0.723,0.596,0.8181818181818182,0.4539995415998166,0.0308,0.0187,0.00513,0.16,0.962,0.5931325781083561,Say You Love Me,Fleetwood Mac,42,26
610,0.696,0.942,0.8181818181818182,0.8300710520284207,0.13,0.214,0.0049,0.0518,0.481,0.5443779582989838,Second Hand News,Fleetwood Mac,20,41
611,0.438,0.56,0.36363636363636365,0.6685308274123309,0.0379,0.576,6.7e-05,0.139,0.567,0.3453348030270751,Sentimental Lady,Fleetwood Mac,46,14
612,0.545,0.67,0.8181818181818182,0.6660554664221865,0.0496,0.009,0.000822,0.0451,0.481,0.7019007215702258,The Chain,Fleetwood Mac,1,12
613,0.628,0.779,0.0,0.5271143708457483,0.0831,0.224,0.776,0.151,0.936,0.8375262831260015,Tusk,Fleetwood Mac,40,46
614,0.676,0.379,0.18181818181818182,0.17969287187714866,0.031,0.174,0.0072,0.0619,0.818,0.5337072407117517,World Turning,Fleetwood Mac,33,0
615,0.62,0.604,0.6363636363636364,0.6533119413247765,0.0261,0.0133,0.102,0.104,0.857,0.5862225474485684,You Make Loving Fun,Fleetwood Mac,42,6
616,0.262,0.818,0.18181818181818182,0.8160440064176024,0.152,0.0218,0.916,0.276,0.395,0.8504571179799739,Hocus Pocus,Focus,26,24
617,0.511,0.678,0.6363636363636364,0.6143020857208342,0.0477,0.16,0.00549,0.0526,0.59,0.48303059494808215,Dreamer,Foghat,1,41
618,0.348,0.977,0.0,0.9730460692184276,0.131,0.000496,0.000642,0.239,0.463,0.6486073416760066,Fool For The City,Foghat,16,4
619,0.375,0.599,0.6363636363636364,0.518817327526931,0.199,0.0922,0.0,0.2,0.62,0.5873618688576219,I Just Want To Make Love To You,Foghat,18,32
620,0.493,0.586,0.18181818181818182,0.4319963327985331,0.046,0.0202,0.00106,0.102,0.656,0.5262090237960707,Slow Ride,Foghat,33,0
621,0.58,0.604,0.4545454545454546,0.8084804033921613,0.047,0.000218,0.000579,0.477,0.645,0.7770727776285442,All My Life,Foo Fighters,44,19
622,0.366,0.94,0.09090909090909091,0.8352509741003895,0.0696,0.000769,9.42e-05,0.188,0.369,0.6029974342111357,Best of You,Foo Fighters,16,4
623,0.412,0.882,1.0,0.8159523263809305,0.0369,5.96e-05,0.00031,0.0805,0.356,0.7320649505830917,Everlong,Foo Fighters,29,12
624,0.465,0.919,0.36363636363636365,0.8853999541599815,0.0408,1.83e-05,2.07e-05,0.262,0.537,0.6298548523050418,Learn To Fly,Foo Fighters,5,19
625,0.399,0.953,0.36363636363636365,0.8738941095576438,0.0752,1.83e-05,2.53e-05,0.149,0.555,0.8068618642262341,Monkey Wrench,Foo Fighters,5,4
626,0.374,0.927,0.36363636363636365,0.8768278707311482,0.0652,6.2e-05,0.000177,0.0575,0.301,0.7134514028473773,My Hero,Foo Fighters,37,4
627,0.433,0.959,0.8181818181818182,0.8847123538849415,0.0431,0.000917,0.0,0.028,0.365,0.8011559944052835,The Pretender,Foo Fighters,29,22
628,0.532,0.664,0.18181818181818182,0.8669264267705706,0.0304,0.000261,0.0,0.205,0.215,0.6266545633064405,These Days,Foo Fighters,37,34
629,0.377,0.908,0.36363636363636365,0.8960348384139353,0.0899,1.4e-05,1.4e-05,0.241,0.265,0.669527320556878,Times Like These,Foo Fighters,37,4
630,0.649,0.838,1.0,0.7862479944991978,0.0389,0.346,0.0,0.278,0.588,0.5547568984521902,"Blue Morning, Blue Day",Foreigner,47,9
631,0.516,0.486,0.2727272727272727,0.5285354114141645,0.0272,0.0987,1.48e-06,0.143,0.471,0.6138534073120352,Cold As Ice,Foreigner,33,3
632,0.617,0.768,0.0,0.6614256245702498,0.0628,0.0168,1.65e-06,0.576,0.67,0.6431191470836151,Dirty White Boy,Foreigner,44,8
633,0.682,0.711,0.8181818181818182,0.7198258079303231,0.0325,0.179,9.53e-05,0.126,0.766,0.5999777693383599,Double Vision,Foreigner,22,28
634,0.499,0.802,0.6363636363636364,0.8619298647719458,0.0547,0.0136,1.56e-06,0.128,0.504,0.49882362748821313,Feels Like the First Time,Foreigner,1,25
635,0.678,0.693,0.09090909090909091,0.7887691955076781,0.0249,0.0139,0.0,0.0596,0.623,0.49748052501412576,Head Games,Foreigner,48,18
636,0.705,0.806,0.0,0.8484987393994956,0.0814,0.229,0.0,0.0676,0.763,0.5462490389870228,Hot Blooded,Foreigner,10,15
637,0.477,0.471,0.5454545454545454,0.6098556039422416,0.0277,0.193,1.76e-06,0.131,0.423,0.3760872182958345,I Want to Know What Love Is,Foreigner,34,10
638,0.357,0.653,0.8181818181818182,0.8153105661242264,0.0654,0.0828,0.0,0.0844,0.522,0.8181207680693596,Juke Box Hero,Foreigner,14,22
639,0.588,0.956,0.6363636363636364,0.8722897089158834,0.0463,0.264,3.34e-05,0.149,0.436,0.5990144406672904,"Long, Long Way From Home",Foreigner,24,25
640,0.733,0.569,0.18181818181818182,0.669906027962411,0.0261,0.0541,0.0,0.11,0.8,0.4452292073842848,Love Has Taken Its Toll,Foreigner,31,0
641,0.39,0.621,0.0,0.6669722667889066,0.0377,0.0338,1.91e-05,0.336,0.17,0.6758630591242972,Starrider,Foreigner,4,34
642,0.431,0.683,0.7272727272727273,0.7299106119642447,0.0293,0.0477,8.19e-06,0.213,0.506,0.5320399410887466,That Was Yesterday,Foreigner,1,12
643,0.855,0.803,0.36363636363636365,0.8017877607151043,0.0316,0.342,0.00732,0.0841,0.962,0.53199362721033,Urgent,Foreigner,0,7
644,0.33,0.469,0.9090909090909092,0.644235617694247,0.0335,0.31,2.3e-06,0.0402,0.433,0.9324234200020378,Waiting for a Girl Like You,Foreigner,14,11
645,0.595,0.829,1.0,0.7303690121476047,0.0369,0.236,8.26e-06,0.376,0.737,0.713701497790828,Women,Foreigner,32,12
646,0.604,0.8,0.8181818181818182,0.6430896172358469,0.0901,0.0815,0.0,0.804,0.817,0.4100121342361452,Joe's Garage,Frank Zappa,38,31
647,0.389,0.688,1.0,0.53742837497135,0.029,0.259,0.833,0.0848,0.766,0.47173464000222304,Peaches En Regalia,Frank Zappa,6,27
648,0.787,0.472,0.18181818181818182,0.4820536328214531,0.0832,0.221,0.000336,0.153,0.824,0.5560397928843357,All Right Now,Free,31,0
649,0.72,0.848,1.0,0.731652532661013,0.0447,2e-05,0.788,0.0992,0.335,0.5929195342676387,Hemorrhage,Free,49,37
650,0.498,0.72,0.36363636363636365,0.5870731148292458,0.0674,0.14,0.000252,0.38,0.576,0.5645291267981364,Wishing Well,Free,44,19
651,0.3,0.353,0.36363636363636365,0.3553518221407289,0.047,0.777,0.478,0.406,0.19,0.6248297964968182,Maggot Brain,Funkadelic,9,30
652,0.546,0.578,0.18181818181818182,0.6690350676140271,0.0406,0.0114,6.54e-05,0.0692,0.819,0.5929890050852639,CARS,Gary Numan,31,0
653,0.266,0.389,0.36363636363636365,0.4427228970891588,0.0305,0.244,1.42e-06,0.0688,0.148,0.6495197250808177,Dream Weaver,Gary Wright,15,3
654,0.77,0.553,0.9090909090909092,0.44501489800595917,0.0268,0.0614,0.00106,0.103,0.904,0.4554784686779241,Love Is Alive,Gary Wright,42,26
655,0.662,0.269,0.09090909090909091,0.33573229429291773,0.0404,0.6,1.65e-06,0.167,0.569,0.5658166526181235,A Trick of the Tail,Genesis,2,48
656,0.702,0.687,0.0,0.6458858583543432,0.032,0.0195,0.329,0.076,0.175,0.605373336173918,Abacab,Genesis,4,3
657,0.324,0.734,0.0,0.7027733211093283,0.0306,0.0193,0.00181,0.0727,0.358,0.3796672810974537,Behind The Lines,Genesis,4,34
658,0.255,0.469,0.18181818181818182,0.6148521659408663,0.0354,0.67,1.23e-05,0.306,0.289,0.6702776053872304,Carpet Crawlers,Genesis,36,21
659,0.534,0.715,0.6363636363636364,0.6120559248223698,0.0335,0.125,0.109,0.0761,0.763,0.4321409053436953,Follow You Follow Me,Genesis,18,6
660,0.473,0.777,0.36363636363636365,0.6951180380472152,0.0288,0.000121,0.579,0.39,0.456,0.4725729212015673,Home by the Sea/Second Home by the Sea,Genesis,26,1
661,0.58,0.915,1.0,0.6780197112078845,0.033,0.033,0.00769,0.0949,0.839,0.5949851332450282,Just A Job To Do,Genesis,22,28
662,0.63,0.909,0.09090909090909091,0.7425166170066467,0.0388,0.0431,8.17e-05,0.23,0.811,0.533484934095351,Land Of Confusion,Genesis,43,15
663,0.565,0.884,0.8181818181818182,0.6741691496676598,0.0618,0.383,0.208,0.38,0.67,0.3840068915051084,Mama,Genesis,47,9
664,0.696,0.334,0.5454545454545454,0.5543891817556726,0.0328,0.61,0.000355,0.0713,0.362,0.517011087542493,Man On The Corner,Genesis,30,2
665,0.645,0.828,0.0,0.6805867522347009,0.0373,0.234,0.0,0.2,0.774,0.5614029400050019,Misunderstanding,Genesis,10,15
666,0.691,0.936,0.18181818181818182,0.7782259912903964,0.0617,0.255,0.000478,0.382,0.794,0.5943182133958262,No Reply At All,Genesis,44,15
667,0.697,0.627,0.36363636363636365,0.7058904423561769,0.0328,0.224,0.0138,0.06,0.797,0.40614955677618353,That's All,Genesis,17,7
668,0.379,0.751,0.36363636363636365,0.7031400412560165,0.0832,0.529,0.0,0.105,0.183,0.5419650052334682,The Lamb Lies Down On Broadway,Genesis,46,10
669,0.57,0.756,0.4545454545454546,0.6289708915883565,0.0301,0.311,0.216,0.887,0.544,0.4536305449290935,Tonight Tonight (live),Genesis,7,31
670,0.546,0.813,0.36363636363636365,0.6049507219802888,0.0356,0.196,0.00502,0.0486,0.427,0.5934243555423818,Turn It On Again,Genesis,37,10
671,0.373,0.57,0.4545454545454546,0.5399954159981664,0.0441,0.497,0.0124,0.128,0.631,0.3764392037718023,Give Me Love,George Harrison,46,14
672,0.767,0.854,0.36363636363636365,0.7514554205821682,0.0426,0.465,2.03e-06,0.485,0.963,0.6910308543058012,GOT MY MIND SET ON YOU,George Harrison,3,5
673,0.537,0.701,0.09090909090909091,0.6613339445335777,0.0335,0.0972,0.0,0.0832,0.583,0.560022786428181,My Sweet Lord,George Harrison,48,18
674,0.459,0.727,0.0,0.5300481320192528,0.0303,0.00614,0.065,0.384,0.954,0.69113737622616,Bad to the Bone,George Thorogood,28,29
675,0.379,0.823,0.18181818181818182,0.5024982809993124,0.0523,0.0926,0.346,0.115,0.781,0.5860372919349013,Delaware Slide,George Thorogood,40,40
676,0.614,0.708,0.6363636363636364,0.6822828329131332,0.0307,0.0115,0.0,0.0586,0.849,0.5587815744866107,Get A Haircut,George Thorogood,0,6
677,0.344,0.796,0.8181818181818182,0.5321567728627091,0.0407,0.00942,0.00186,0.0984,0.601,0.4490130512509379,I Drink Alone,George Thorogood,18,12
678,0.185,0.85,0.6363636363636364,0.7370158148063259,0.0725,0.133,0.714,0.928,0.562,0.9177280263803852,It Wasn't Me,George Thorogood,25,1
679,0.434,0.938,0.6363636363636364,0.706669722667889,0.0533,0.000532,0.0118,0.11,0.717,0.6830000277883271,Move It On Over,George Thorogood,32,47
680,0.552,0.643,0.8181818181818182,0.40417144166857666,0.14,0.144,0.0027,0.0878,0.763,0.6334071267796109,"One Bourbon, One Scotch, One Beer",George Thorogood,42,26
681,0.524,0.91,0.36363636363636365,0.6779738711895484,0.0628,0.00525,0.192,0.147,0.59,0.4966561379783066,Who Do You Love,George Thorogood,5,19
682,0.57,0.882,0.18181818181818182,0.7928489571395828,0.0524,0.00259,0.000178,0.0875,0.844,0.5320538352522717,Keep Your Hands To Yourself,Georgia Satellites,43,43
683,0.497,0.349,0.6363636363636364,0.42814577125830844,0.0297,0.0929,0.028,0.259,0.421,0.5268759436452728,Baker Street,Gerry Rafferty,34,32
684,0.783,0.322,0.0,0.37813431125372454,0.0343,0.213,0.00243,0.114,0.77,0.5938643373873415,Right Down the Line,Gerry Rafferty,33,0
685,0.539,0.826,0.6363636363636364,0.7014898005959201,0.0276,0.00224,0.0451,0.0832,0.669,0.6239313072555321,Found Out About You,Gin Blossoms,1,47
686,0.471,0.797,0.5454545454545454,0.6845289938115975,0.0389,0.000179,6.49e-06,0.299,0.497,0.7081530951564946,Hey Jealousy,Gin Blossoms,5,32
687,0.638,0.72,0.4545454545454546,0.7560852624341049,0.0275,0.29,0.000817,0.132,0.824,0.5728517307496365,Smuggler's Blues,Glenn Frey,0,7
688,0.669,0.703,0.36363636363636365,0.8045381618152647,0.0299,0.06,0.00147,0.0623,0.436,0.5070443409071963,You Belong to the City,Glenn Frey,37,19
689,0.64,0.821,0.0,0.638413935365574,0.0462,0.0708,0.000972,0.483,0.859,0.4636528682184904,Marakesh Express,Gold Star Ballroom Orchestra,44,15
690,0.46,0.648,0.09090909090909091,0.6838872335548933,0.0474,0.0873,0.00563,0.0761,0.323,0.6137283598403097,Are You Receiving Me,Golden Earring,4,34
691,0.504,0.719,0.09090909090909091,0.650240660096264,0.0431,0.00878,0.00149,0.075,0.177,0.47306847970062715,Radar Love,Golden Earring,4,34
692,0.656,0.756,1.0,0.7712124684849873,0.0399,0.00785,3.49e-05,0.0927,0.542,0.5490973425096565,Twilight Zone,Golden Earring,20,12
693,0.794,0.427,1.0,0.3597524639009855,0.029,0.334,1.04e-05,0.0703,0.751,0.48968589927657724,Sundown,Gordon Lightfoot,42,26
694,0.431,0.586,0.9090909090909092,0.69965619986248,0.0773,0.497,0.00201,0.16,0.262,0.5841754740225457,Soulshine,Gov't Mule,13,11
695,0.554,0.927,0.8181818181818182,0.9249140499656199,0.0428,0.253,0.0,0.119,0.853,0.5796413453255402,Bad Time,Grand Funk Railroad,32,28
696,0.339,0.583,0.6363636363636364,0.6765069906027961,0.0338,0.0497,0.00108,0.165,0.379,0.46984966515065907,Closer To Home (I'm Your Captain),Grand Funk Railroad,34,25
697,0.456,0.933,0.0,0.8309878523951408,0.153,0.375,0.0,0.563,0.367,0.5791596809900055,Loco-Motion,Grand Funk Railroad,45,5
698,0.505,0.943,0.6363636363636364,0.8462067384826953,0.0737,0.142,0.0166,0.0788,0.64,0.43782361822543747,Shinin' On,Grand Funk Railroad,1,41
699,0.855,0.691,0.18181818181818182,0.7714875085950034,0.0514,0.144,0.0,0.36,0.647,0.5625839439046305,Some Kind of Wonderful,Grand Funk Railroad,44,0
700,0.637,0.89,0.6363636363636364,0.8465734586293834,0.0677,0.119,6.72e-05,0.103,0.923,0.591377282116359,We're an American Band,Grand Funk Railroad,0,28
701,0.634,0.809,0.36363636363636365,0.6103598441439375,0.0335,0.163,0.00199,0.309,0.927,0.3578024990968794,Alabama Getaway,Grateful Dead,17,7
